participant_id	ses	variable	value	local
A00064507	TRT	T1w	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00064507/ses-TRT/anat/sub-A00064507_ses-TRT_T1w.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00064507/ses-TRT/anat/sub-A00064507_ses-TRT_T1w.nii.gz
A00064507	TRT	task-rest_acq-645	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00064507/ses-TRT/func/sub-A00064507_ses-TRT_task-rest_acq-645_bold.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00064507/ses-TRT/func/sub-A00064507_ses-TRT_task-rest_acq-645_bold.nii.gz
A00064507	TRT	task-rest_acq-645_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00064507/ses-TRT/func/sub-A00064507_ses-TRT_task-rest_acq-645_bold.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00064507/ses-TRT/func/sub-A00064507_ses-TRT_task-rest_acq-645_bold.json
A00064507	TRT	task-rest_acq-645_physio	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00064507/ses-TRT/func/sub-A00064507_ses-TRT_task-rest_acq-645_physio.tsv.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00064507/ses-TRT/func/sub-A00064507_ses-TRT_task-rest_acq-645_physio.tsv.gz
A00064507	TRT	task-rest_acq-645_physio_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00064507/ses-TRT/func/sub-A00064507_ses-TRT_task-rest_acq-645_physio.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00064507/ses-TRT/func/sub-A00064507_ses-TRT_task-rest_acq-645_physio.json
A00064507	BAS1	T1w_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00064507/ses-BAS1/anat/sub-A00064507_ses-BAS1_T1w.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00064507/ses-BAS1/anat/sub-A00064507_ses-BAS1_T1w.json
A00064507	BAS1	T1w	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00064507/ses-BAS1/anat/sub-A00064507_ses-BAS1_T1w.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00064507/ses-BAS1/anat/sub-A00064507_ses-BAS1_T1w.nii.gz
A00064507	BAS1	task-rest_acq-645	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00064507/ses-BAS1/func/sub-A00064507_ses-BAS1_task-rest_acq-645_bold.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00064507/ses-BAS1/func/sub-A00064507_ses-BAS1_task-rest_acq-645_bold.nii.gz
A00064507	BAS1	task-rest_acq-645_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00064507/ses-BAS1/func/sub-A00064507_ses-BAS1_task-rest_acq-645_bold.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00064507/ses-BAS1/func/sub-A00064507_ses-BAS1_task-rest_acq-645_bold.json
A00064507	BAS1	task-rest_acq-645_physio	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00064507/ses-BAS1/func/sub-A00064507_ses-BAS1_task-rest_acq-645_physio.tsv.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00064507/ses-BAS1/func/sub-A00064507_ses-BAS1_task-rest_acq-645_physio.tsv.gz
A00064507	BAS1	task-rest_acq-645_physio_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00064507/ses-BAS1/func/sub-A00064507_ses-BAS1_task-rest_acq-645_physio.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00064507/ses-BAS1/func/sub-A00064507_ses-BAS1_task-rest_acq-645_physio.json
A00064596	TRT	T1w_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00064596/ses-TRT/anat/sub-A00064596_ses-TRT_T1w.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00064596/ses-TRT/anat/sub-A00064596_ses-TRT_T1w.json
A00064596	TRT	T1w	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00064596/ses-TRT/anat/sub-A00064596_ses-TRT_T1w.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00064596/ses-TRT/anat/sub-A00064596_ses-TRT_T1w.nii.gz
A00064596	TRT	task-rest_acq-645	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00064596/ses-TRT/func/sub-A00064596_ses-TRT_task-rest_acq-645_bold.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00064596/ses-TRT/func/sub-A00064596_ses-TRT_task-rest_acq-645_bold.nii.gz
A00064596	TRT	task-rest_acq-645_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00064596/ses-TRT/func/sub-A00064596_ses-TRT_task-rest_acq-645_bold.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00064596/ses-TRT/func/sub-A00064596_ses-TRT_task-rest_acq-645_bold.json
A00064596	TRT	task-rest_acq-645_physio	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00064596/ses-TRT/func/sub-A00064596_ses-TRT_task-rest_acq-645_physio.tsv.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00064596/ses-TRT/func/sub-A00064596_ses-TRT_task-rest_acq-645_physio.tsv.gz
A00064596	TRT	task-rest_acq-645_physio_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00064596/ses-TRT/func/sub-A00064596_ses-TRT_task-rest_acq-645_physio.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00064596/ses-TRT/func/sub-A00064596_ses-TRT_task-rest_acq-645_physio.json
A00064596	BAS1	T1w_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00064596/ses-BAS1/anat/sub-A00064596_ses-BAS1_T1w.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00064596/ses-BAS1/anat/sub-A00064596_ses-BAS1_T1w.json
A00064596	BAS1	T1w	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00064596/ses-BAS1/anat/sub-A00064596_ses-BAS1_T1w.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00064596/ses-BAS1/anat/sub-A00064596_ses-BAS1_T1w.nii.gz
A00064596	BAS1	task-rest_acq-645	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00064596/ses-BAS1/func/sub-A00064596_ses-BAS1_task-rest_acq-645_bold.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00064596/ses-BAS1/func/sub-A00064596_ses-BAS1_task-rest_acq-645_bold.nii.gz
A00064596	BAS1	task-rest_acq-645_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00064596/ses-BAS1/func/sub-A00064596_ses-BAS1_task-rest_acq-645_bold.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00064596/ses-BAS1/func/sub-A00064596_ses-BAS1_task-rest_acq-645_bold.json
A00064596	BAS1	task-rest_acq-645_physio	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00064596/ses-BAS1/func/sub-A00064596_ses-BAS1_task-rest_acq-645_physio.tsv.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00064596/ses-BAS1/func/sub-A00064596_ses-BAS1_task-rest_acq-645_physio.tsv.gz
A00064596	BAS1	task-rest_acq-645_physio_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00064596/ses-BAS1/func/sub-A00064596_ses-BAS1_task-rest_acq-645_physio.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00064596/ses-BAS1/func/sub-A00064596_ses-BAS1_task-rest_acq-645_physio.json
A00065178	TRT	T1w_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00065178/ses-TRT/anat/sub-A00065178_ses-TRT_T1w.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00065178/ses-TRT/anat/sub-A00065178_ses-TRT_T1w.json
A00065178	TRT	T1w	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00065178/ses-TRT/anat/sub-A00065178_ses-TRT_T1w.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00065178/ses-TRT/anat/sub-A00065178_ses-TRT_T1w.nii.gz
A00065178	TRT	task-rest_acq-645	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00065178/ses-TRT/func/sub-A00065178_ses-TRT_task-rest_acq-645_bold.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00065178/ses-TRT/func/sub-A00065178_ses-TRT_task-rest_acq-645_bold.nii.gz
A00065178	TRT	task-rest_acq-645_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00065178/ses-TRT/func/sub-A00065178_ses-TRT_task-rest_acq-645_bold.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00065178/ses-TRT/func/sub-A00065178_ses-TRT_task-rest_acq-645_bold.json
A00065178	TRT	task-rest_acq-645_physio	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00065178/ses-TRT/func/sub-A00065178_ses-TRT_task-rest_acq-645_physio.tsv.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00065178/ses-TRT/func/sub-A00065178_ses-TRT_task-rest_acq-645_physio.tsv.gz
A00065178	TRT	task-rest_acq-645_physio_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00065178/ses-TRT/func/sub-A00065178_ses-TRT_task-rest_acq-645_physio.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00065178/ses-TRT/func/sub-A00065178_ses-TRT_task-rest_acq-645_physio.json
A00065178	FLU2	T1w_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00065178/ses-FLU2/anat/sub-A00065178_ses-FLU2_T1w.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00065178/ses-FLU2/anat/sub-A00065178_ses-FLU2_T1w.json
A00065178	FLU2	T1w	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00065178/ses-FLU2/anat/sub-A00065178_ses-FLU2_T1w.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00065178/ses-FLU2/anat/sub-A00065178_ses-FLU2_T1w.nii.gz
A00065178	FLU2	task-rest_acq-645	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00065178/ses-FLU2/func/sub-A00065178_ses-FLU2_task-rest_acq-645_bold.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00065178/ses-FLU2/func/sub-A00065178_ses-FLU2_task-rest_acq-645_bold.nii.gz
A00065178	FLU2	task-rest_acq-645_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00065178/ses-FLU2/func/sub-A00065178_ses-FLU2_task-rest_acq-645_bold.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00065178/ses-FLU2/func/sub-A00065178_ses-FLU2_task-rest_acq-645_bold.json
A00065178	FLU2	task-rest_acq-645_physio	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00065178/ses-FLU2/func/sub-A00065178_ses-FLU2_task-rest_acq-645_physio.tsv.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00065178/ses-FLU2/func/sub-A00065178_ses-FLU2_task-rest_acq-645_physio.tsv.gz
A00065178	FLU2	task-rest_acq-645_physio_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00065178/ses-FLU2/func/sub-A00065178_ses-FLU2_task-rest_acq-645_physio.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00065178/ses-FLU2/func/sub-A00065178_ses-FLU2_task-rest_acq-645_physio.json
A00065250	TRT	T1w_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00065250/ses-TRT/anat/sub-A00065250_ses-TRT_T1w.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00065250/ses-TRT/anat/sub-A00065250_ses-TRT_T1w.json
A00065250	TRT	T1w	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00065250/ses-TRT/anat/sub-A00065250_ses-TRT_T1w.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00065250/ses-TRT/anat/sub-A00065250_ses-TRT_T1w.nii.gz
A00065250	TRT	task-rest_acq-645	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00065250/ses-TRT/func/sub-A00065250_ses-TRT_task-rest_acq-645_bold.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00065250/ses-TRT/func/sub-A00065250_ses-TRT_task-rest_acq-645_bold.nii.gz
A00065250	TRT	task-rest_acq-645_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00065250/ses-TRT/func/sub-A00065250_ses-TRT_task-rest_acq-645_bold.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00065250/ses-TRT/func/sub-A00065250_ses-TRT_task-rest_acq-645_bold.json
A00065250	TRT	task-rest_acq-645_physio	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00065250/ses-TRT/func/sub-A00065250_ses-TRT_task-rest_acq-645_physio.tsv.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00065250/ses-TRT/func/sub-A00065250_ses-TRT_task-rest_acq-645_physio.tsv.gz
A00065250	TRT	task-rest_acq-645_physio_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00065250/ses-TRT/func/sub-A00065250_ses-TRT_task-rest_acq-645_physio.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00065250/ses-TRT/func/sub-A00065250_ses-TRT_task-rest_acq-645_physio.json
A00065250	BAS1	T1w_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00065250/ses-BAS1/anat/sub-A00065250_ses-BAS1_T1w.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00065250/ses-BAS1/anat/sub-A00065250_ses-BAS1_T1w.json
A00065250	BAS1	T1w	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00065250/ses-BAS1/anat/sub-A00065250_ses-BAS1_T1w.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00065250/ses-BAS1/anat/sub-A00065250_ses-BAS1_T1w.nii.gz
A00065250	BAS1	task-rest_acq-645	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00065250/ses-BAS1/func/sub-A00065250_ses-BAS1_task-rest_acq-645_bold.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00065250/ses-BAS1/func/sub-A00065250_ses-BAS1_task-rest_acq-645_bold.nii.gz
A00065250	BAS1	task-rest_acq-645_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00065250/ses-BAS1/func/sub-A00065250_ses-BAS1_task-rest_acq-645_bold.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00065250/ses-BAS1/func/sub-A00065250_ses-BAS1_task-rest_acq-645_bold.json
A00065250	BAS1	task-rest_acq-645_physio	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00065250/ses-BAS1/func/sub-A00065250_ses-BAS1_task-rest_acq-645_physio.tsv.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00065250/ses-BAS1/func/sub-A00065250_ses-BAS1_task-rest_acq-645_physio.tsv.gz
A00065250	BAS1	task-rest_acq-645_physio_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00065250/ses-BAS1/func/sub-A00065250_ses-BAS1_task-rest_acq-645_physio.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00065250/ses-BAS1/func/sub-A00065250_ses-BAS1_task-rest_acq-645_physio.json
A00065792	TRT	T1w_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00065792/ses-TRT/anat/sub-A00065792_ses-TRT_T1w.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00065792/ses-TRT/anat/sub-A00065792_ses-TRT_T1w.json
A00065792	TRT	T1w	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00065792/ses-TRT/anat/sub-A00065792_ses-TRT_T1w.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00065792/ses-TRT/anat/sub-A00065792_ses-TRT_T1w.nii.gz
A00065792	TRT	task-rest_acq-645	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00065792/ses-TRT/func/sub-A00065792_ses-TRT_task-rest_acq-645_bold.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00065792/ses-TRT/func/sub-A00065792_ses-TRT_task-rest_acq-645_bold.nii.gz
A00065792	TRT	task-rest_acq-645_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00065792/ses-TRT/func/sub-A00065792_ses-TRT_task-rest_acq-645_bold.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00065792/ses-TRT/func/sub-A00065792_ses-TRT_task-rest_acq-645_bold.json
A00065792	TRT	task-rest_acq-645_physio	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00065792/ses-TRT/func/sub-A00065792_ses-TRT_task-rest_acq-645_physio.tsv.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00065792/ses-TRT/func/sub-A00065792_ses-TRT_task-rest_acq-645_physio.tsv.gz
A00065792	TRT	task-rest_acq-645_physio_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00065792/ses-TRT/func/sub-A00065792_ses-TRT_task-rest_acq-645_physio.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00065792/ses-TRT/func/sub-A00065792_ses-TRT_task-rest_acq-645_physio.json
A00065792	BAS1	T1w_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00065792/ses-BAS1/anat/sub-A00065792_ses-BAS1_T1w.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00065792/ses-BAS1/anat/sub-A00065792_ses-BAS1_T1w.json
A00065792	BAS1	T1w	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00065792/ses-BAS1/anat/sub-A00065792_ses-BAS1_T1w.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00065792/ses-BAS1/anat/sub-A00065792_ses-BAS1_T1w.nii.gz
A00065792	BAS1	task-rest_acq-645	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00065792/ses-BAS1/func/sub-A00065792_ses-BAS1_task-rest_acq-645_bold.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00065792/ses-BAS1/func/sub-A00065792_ses-BAS1_task-rest_acq-645_bold.nii.gz
A00065792	BAS1	task-rest_acq-645_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00065792/ses-BAS1/func/sub-A00065792_ses-BAS1_task-rest_acq-645_bold.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00065792/ses-BAS1/func/sub-A00065792_ses-BAS1_task-rest_acq-645_bold.json
A00065792	BAS1	task-rest_acq-645_physio	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00065792/ses-BAS1/func/sub-A00065792_ses-BAS1_task-rest_acq-645_physio.tsv.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00065792/ses-BAS1/func/sub-A00065792_ses-BAS1_task-rest_acq-645_physio.tsv.gz
A00065792	BAS1	task-rest_acq-645_physio_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00065792/ses-BAS1/func/sub-A00065792_ses-BAS1_task-rest_acq-645_physio.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00065792/ses-BAS1/func/sub-A00065792_ses-BAS1_task-rest_acq-645_physio.json
A00065802	TRT	T1w_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00065802/ses-TRT/anat/sub-A00065802_ses-TRT_T1w.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00065802/ses-TRT/anat/sub-A00065802_ses-TRT_T1w.json
A00065802	TRT	T1w	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00065802/ses-TRT/anat/sub-A00065802_ses-TRT_T1w.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00065802/ses-TRT/anat/sub-A00065802_ses-TRT_T1w.nii.gz
A00065802	TRT	task-rest_acq-645	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00065802/ses-TRT/func/sub-A00065802_ses-TRT_task-rest_acq-645_bold.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00065802/ses-TRT/func/sub-A00065802_ses-TRT_task-rest_acq-645_bold.nii.gz
A00065802	TRT	task-rest_acq-645_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00065802/ses-TRT/func/sub-A00065802_ses-TRT_task-rest_acq-645_bold.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00065802/ses-TRT/func/sub-A00065802_ses-TRT_task-rest_acq-645_bold.json
A00065802	TRT	task-rest_acq-645_physio	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00065802/ses-TRT/func/sub-A00065802_ses-TRT_task-rest_acq-645_physio.tsv.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00065802/ses-TRT/func/sub-A00065802_ses-TRT_task-rest_acq-645_physio.tsv.gz
A00065802	TRT	task-rest_acq-645_physio_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00065802/ses-TRT/func/sub-A00065802_ses-TRT_task-rest_acq-645_physio.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00065802/ses-TRT/func/sub-A00065802_ses-TRT_task-rest_acq-645_physio.json
A00065802	BAS1	T1w_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00065802/ses-BAS1/anat/sub-A00065802_ses-BAS1_T1w.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00065802/ses-BAS1/anat/sub-A00065802_ses-BAS1_T1w.json
A00065802	BAS1	T1w	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00065802/ses-BAS1/anat/sub-A00065802_ses-BAS1_T1w.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00065802/ses-BAS1/anat/sub-A00065802_ses-BAS1_T1w.nii.gz
A00065802	BAS1	task-rest_acq-645	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00065802/ses-BAS1/func/sub-A00065802_ses-BAS1_task-rest_acq-645_bold.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00065802/ses-BAS1/func/sub-A00065802_ses-BAS1_task-rest_acq-645_bold.nii.gz
A00065802	BAS1	task-rest_acq-645_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00065802/ses-BAS1/func/sub-A00065802_ses-BAS1_task-rest_acq-645_bold.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00065802/ses-BAS1/func/sub-A00065802_ses-BAS1_task-rest_acq-645_bold.json
A00065802	BAS1	task-rest_acq-645_physio	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00065802/ses-BAS1/func/sub-A00065802_ses-BAS1_task-rest_acq-645_physio.tsv.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00065802/ses-BAS1/func/sub-A00065802_ses-BAS1_task-rest_acq-645_physio.tsv.gz
A00065802	BAS1	task-rest_acq-645_physio_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00065802/ses-BAS1/func/sub-A00065802_ses-BAS1_task-rest_acq-645_physio.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00065802/ses-BAS1/func/sub-A00065802_ses-BAS1_task-rest_acq-645_physio.json
A00065820	TRT	T1w_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00065820/ses-TRT/anat/sub-A00065820_ses-TRT_T1w.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00065820/ses-TRT/anat/sub-A00065820_ses-TRT_T1w.json
A00065820	TRT	T1w	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00065820/ses-TRT/anat/sub-A00065820_ses-TRT_T1w.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00065820/ses-TRT/anat/sub-A00065820_ses-TRT_T1w.nii.gz
A00065820	TRT	task-rest_acq-645	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00065820/ses-TRT/func/sub-A00065820_ses-TRT_task-rest_acq-645_bold.nii.gz	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00065820/ses-TRT/func/sub-A00065820_ses-TRT_task-rest_acq-645_bold.nii.gz
A00065820	TRT	task-rest_acq-645_meta	s3://fcp-indi/data/Projects/RocklandSample/RawDataBIDSLatest/sub-A00065820/ses-TRT/func/sub-A00065820_ses-TRT_task-rest_acq-645_bold.json	/research/cisc1/projects/critchley_nkiphysio/rawdata/sub-A00065820/ses-TRT/func/sub-A00065820_ses-TRT_task-rest_acq-645_bold.json
